72da147c6b123b399300c39007451f98
1000
1188696420|2018-06-22|2018|3710|77700|5000|0|72500|0|-320|5520
1187808681|2018-12-19|2018|6820|79410|15530|0|72500|0|-2220|9130
1118622526|2018-04-11|2018|1060|80490|5500|0|72500|0|5105|2885
1197945203|2018-12-07|2018|840|69000|10320|0|72500|0|-6205|2705
1181454158|2018-09-07|2018|1100|73440|3520|0|72500|0|-840|1780
1174461263|2019-02-23|2018|780|66500|15070|0|72500|0|-9555|3555
1186715526|2018-11-11|2018|2260|77055|11350|0|72500|0|390|4165
1125904848|2018-09-27|2018|2700|68885|21180|0|72500|0|-9795|6180
1176831527|2019-02-02|2018|1350|61800|6150|0|72500|0|-14980|4280
1149324862|2018-04-05|2018|1480|77245|7740|0|72500|0|-2280|7025
1112559606|2018-11-21|2018|130|74430|1730|0|72500|0|-690|2620
1169902943|2018-08-25|2018|2720|72915|5840|0|72500|0|-2575|2990
1163906600|2018-07-15|2018|1180|73560|1180|0|72500|0|-1915|2975
1198614944|2018-12-24|2018|1320|71880|10060|0|72500|0|1480|-2100
1226085763|2018-09-22|2018|1720|74955|10890|0|72500|0|-1510|3965
1189267918|2018-12-08|2018|1380|83120|10030|0|72500|0|8175|2445
1191805683|2018-06-12|2018|560|51450|3300|0|72500|0|-23290|2240
1216752006|2018-09-15|2018|210|62680|13380|0|65000|0|-3210|890
1118831411|2018-04-05|2018|5340|72535|6680|0|65000|0|855|6680
1219376520|2019-01-13|2018|130|63740|20010|0|65000|0|-4130|2870
113867114081|2018-10-10|2018|-300|6300|6300|0|65000|0|0|-58700
1189288671|2019-01-27|2018|680|62190|4550|0|65000|0|-5095|2285
1176270824|2018-12-27|2018|730|71010|7910|0|65000|0|3090|2920
1110474879|2018-05-05|2018|640|61105|2500|0|65000|0|-8130|4235
1120130599|2018-11-24|2018|640|68195|2590|0|65000|0|215|2980
1117162924|2018-11-13|2018|2760|54525|5220|0|65000|0|-13530|3055
1181411706|2018-12-24|2018|430|61100|5050|0|65000|0|-6160|2260
1123864128|2018-07-06|2018|5070|54500|11410|0|65000|0|-16390|5890
113865375781|2019-02-24|2018|-610|68840|68840|0|65000|0|0|3840
1120506393|2018-05-01|2018|390|63855|1750|0|65000|0|-1250|105
1115004691|2018-10-02|2018|2000|114895|3800|0|65000|0|47095|2800
1217527634|2018-11-11|2018|-210|54725|8760|0|65000|0|-11465|1190
1240396796|2018-12-03|2018|5330|40870|6960|0|65000|0|-23670|-460
1232218863|2018-12-19|2018|4220|59320|30240|0|65000|0|-10290|4610
1125283063|2018-10-13|2018|840|68080|10220|0|65000|0|0|3080
1163545253|2018-10-02|2018|120|62275|10810|0|65000|0|-5215|2490
1198158971|2018-05-07|2018|1410|64760|2160|0|65000|0|-4400|4160
1222742613|2018-03-05|2018|1980|62720|1980|0|65000|0|-6070|3790
1122066648|2018-09-05|2018|2560|64445|3670|0|65000|0|-5390|4835
1174795352|2018-05-16|2018|860|68540|3270|0|65000|0|490|3050
1133244543|2018-07-29|2018|-1060|63250|840|0|65000|0|-1210|-540
1175405933|2019-01-20|2018|2930|67410|5260|0|65000|0|-1530|3940
1175469044|2018-05-08|2018|6360|72665|13800|0|65000|0|-7455|15120
1175148062|2019-02-02|2018|1120|78395|24160|0|65000|0|10335|3060
1174762746|2018-09-28|2018|2450|68995|11760|0|65000|0|135|3860
1115823054|2019-02-20|2018|640|50515|7020|0|65000|0|-15780|1295
1194441573|2018-08-07|2018|90|63510|9130|0|65000|0|-2585|1095
1131416745|2019-02-07|2018|2520|59585|15620|0|65000|0|-9465|4050
1192764632|2019-02-19|2018|5460|64505|30760|0|65000|0|-8245|7750
1195715770|2018-06-23|2018|940|63785|8680|0|65000|0|-3665|2450
1183444532|2018-03-09|2018|2400|72140|2340|0|65000|0|3920|3220
1159209569|2018-08-24|2018|-6650|51880|31530|0|65000|0|-11580|-1540
1142036598|2018-11-21|2018|630|42040|9080|0|65000|0|-25400|2440
1154764855|2018-08-09|2018|2920|67580|12880|0|65000|0|-2800|5380
1211882629|2018-12-01|2018|-1420|64300|8500|0|65000|0|-1730|1030
1124538106|2018-11-14|2018|1040|53460|8670|0|65000|0|-14850|3310
1181707212|2018-04-20|2018|720|68365|720|0|65000|0|235|3130
1198630080|2018-07-19|2018|160|64540|3540|0|65000|0|-1500|1040
1196529927|2018-06-12|2018|1080|67160|6120|0|65000|0|810|1350
1186183423|2019-01-05|2018|1010|62275|3450|0|65000|0|-6175|3450
1113896684|2018-12-09|2018|310|56335|12500|0|57500|0|-3335|2170
1131957416|2018-04-15|2018|750|59675|3290|0|57500|0|0|2175
1174571502|2019-01-06|2018|-150|51800|6540|0|57500|0|-7350|1650
1123723545|2018-10-12|2018|160|59220|4280|0|57500|0|1025|695
1181603331|2018-10-09|2018|260|57660|7840|0|57500|0|-1320|1480
1219174523|2018-05-06|2018|2300|55485|2900|0|57500|0|-4575|2560
1148463629|2019-01-05|2018|280|53465|12020|0|57500|0|-8075|4040
1211840324|2018-12-09|2018|-1200|54660|22020|0|57500|0|-4135|1295
1195760041|2018-12-15|2018|7920|65630|7920|0|57500|0|210|7920
1175820470|2018-10-25|2018|490|53760|8440|0|57500|0|-5640|1900
1130105089|2019-02-03|2018|1520|56490|2640|0|57500|0|-3650|2640
1134179741|2018-06-16|2018|580|59340|3660|0|57500|0|360|1480
1175415377|2018-09-09|2018|3040|61700|5100|0|57500|0|-1160|5360
1122621384|2018-09-04|2018|530|52900|5840|0|57500|0|-9720|5120
1111026026|2018-06-20|2018|1500|58150|3560|0|57500|0|-2880|3530
1235912981|2018-06-26|2018|1560|60500|25700|0|57500|0|0|3000
1214458880|2018-09-20|2018|-1040|56865|6880|0|57500|0|-5065|4430
1110792723|2018-05-16|2018|410|48615|590|0|57500|0|-8975|90
1177511340|2018-05-05|2018|1580|58380|2860|0|57500|0|-2620|3500
1139642851|2018-12-23|2018|-580|58350|7070|0|57500|0|280|570
1169476224|2018-11-20|2018|1190|63540|13070|0|57500|0|4700|1340
1112118719|2018-08-08|2018|1120|58915|3700|0|57500|0|-355|1770
1113039854|2018-05-09|2018|-220|57175|2400|0|57500|0|-3440|3115
1141426483|2019-02-26|2018|-1760|63700|35660|0|57500|0|3655|2545
1225303516|2018-11-26|2018|1980|50740|9830|0|57500|0|-10290|3530
1171268544|2018-07-18|2018|560|49430|1710|0|57500|0|-8640|570
1175788212|2018-11-26|2018|470|56540|9320|0|57500|0|-1660|700
1113203888|2019-02-13|2018|2590|60245|28100|0|57500|0|0|2745
1238592806|2018-11-04|2018|660|58620|13290|0|57500|0|0|1120
1142373268|2018-10-14|2018|1300|59440|13360|0|57500|0|180|1760
1158499001|2018-04-05|2018|1440|76135|1440|0|57500|0|15270|3365
1176738013|2018-12-24|2018|510|60065|14640|0|57500|0|-4905|7470
1183404478|2018-10-02|2018|1310|53025|4150|0|57500|0|-7800|3325
1110793918|2018-08-20|2018|5320|57350|12060|0|57500|0|-7615|7465
1114172816|2018-11-15|2018|630|59040|7000|0|57500|0|-100|1640
1185146100|2019-01-08|2018|130|50095|11330|0|57500|0|-7790|385
1127793146|2018-10-13|2018|1200|38795|1650|0|57500|0|-19715|1010
1174365223|2019-02-17|2018|1250|53420|7400|0|57500|0|-7320|3240
1235134674|2018-10-21|2018|850|59070|24720|0|57500|0|-760|2330
1221689431|2018-12-25|2018|930|59255|20250|0|57500|0|0|1755
1176111594|2018-12-09|2018|-300|39080|8080|0|57500|0|-17860|-560
1189209789|2018-10-03|2018|3050|141900|19320|0|137500|0|-1570|5970
1198694044|2018-12-29|2018|280|131710|26220|0|137500|0|-8155|2365
1174408365|2018-11-01|2018|1280|139170|15670|0|137500|0|-2400|4070
1149377897|2018-11-10|2018|340|121220|29260|0|137500|0|-17580|1300
1199999802|2018-10-11|2018|1120|135540|38440|0|137500|0|-4085|2125
1176747124|2018-06-26|2018|-440|126785|10890|0|130000|0|-4340|1125
1189160972|2018-12-15|2018|940|114650|13620|0|130000|0|-16970|1620
1162243685|2018-10-18|2018|-1020|71520|13900|0|130000|0|-57505|-975
1115308200|2019-01-31|2018|1120|125410|32880|0|130000|0|-8580|3990
1174788487|2018-11-22|2018|1820|144980|35890|0|130000|0|10975|4005
1139233555|2018-08-07|2018|1200|127015|11720|0|130000|0|-4630|1645
1135407099|2019-02-20|2018|140|120115|27480|0|122500|0|-4860|2475
1178112980|2018-11-20|2018|2220|121755|36710|0|122500|0|-4495|3750
1122492497|2018-04-09|2018|3420|114205|3420|0|122500|0|-12240|3945
1123007932|2018-10-10|2018|1440|98675|10740|0|122500|0|-27255|3430
1174352074|2018-04-07|2018|220|111912|1790|0|122500|0|-13510|2922
1169930526|2018-12-14|2018|-840|87200|4660|0|122500|0|-33805|-1495
1113500863|2018-04-05|2018|320|99550|320|0|115000|0|-16155|705
1175337614|2018-11-10|2018|2800|99725|13070|0|115000|0|-18395|3120
1211968044|2019-01-16|2018|950|114635|29120|0|115000|0|-2355|1990
1132502184|2019-01-19|2018|-580|101880|20980|0|115000|0|-12540|-580
1117759598|2018-10-01|2018|1770|116470|29760|0|115000|0|-380|1850
1176630867|2018-12-23|2018|2100|119380|18940|0|115000|0|-150|4530
1116678003|2018-04-05|2018|-110|109830|1490|0|115000|0|-8485|3315
1110702017|2018-10-07|2018|3480|104665|7650|0|115000|0|-14700|4365
1123715017|2018-08-13|2018|560|115240|9880|0|115000|0|-2805|3045
1223560505|2019-02-04|2018|1810|118525|30080|0|115000|0|-510|4035
1123104638|2018-07-18|2018|5380|112065|12380|0|115000|0|-10265|7330
1117077971|2018-04-05|2018|1960|113285|1960|0|115000|0|-6135|4420
1204708493|2018-07-30|2018|440|101900|7800|0|107500|0|-6270|670
1208338536|2018-10-11|2018|1340|97410|22100|0|107500|0|-12915|2825
1110382019|2019-02-11|2018|1360|108750|17560|0|107500|0|-920|2170
1123727383|2018-10-14|2018|1100|103705|9430|0|107500|0|-6390|2595
1174719956|2018-06-28|2018|6600|114340|7860|0|107500|0|-60|6900
1181544705|2018-08-20|2018|1440|100350|6210|0|107500|0|-11210|4060
1151706923|2018-04-07|2018|460|107720|460|0|107500|0|-1945|2165
1178579606|2018-12-18|2018|130|104510|30350|0|107500|0|-4720|1730
1201056103|2018-10-02|2018|1860|101605|19960|0|107500|0|-8475|2580
1134454247|2018-08-10|2018|120|103285|8720|0|107500|0|-4740|525
1174272423|2019-01-20|2018|2160|104960|23660|0|107500|0|-5765|3225
1118229240|2018-07-09|2018|3200|79945|4200|0|107500|0|-29180|1625
1168296818|2019-02-13|2018|190|106350|7070|0|107500|0|-3750|2600
1191923290|2018-11-14|2018|520|105815|14020|0|107500|0|-945|-740
1110751342|2018-09-08|2018|-1120|103625|15770|0|100000|0|-2875|6500
1192226557|2018-06-12|2018|580|83990|1850|0|100000|0|-17200|1190
1179023244|2018-08-23|2018|-960|79065|7820|0|100000|0|-20510|-425
1183611884|2018-08-11|2018|960|97105|11110|0|100000|0|-5130|2235
1192724572|2018-10-07|2018|2490|106470|24890|0|100000|0|1890|4580
1174634473|2018-09-06|2018|640|103030|12440|0|100000|0|-1050|4080
1111180103|2018-10-14|2018|1240|83565|17510|0|100000|0|-16760|325
1119515386|2018-04-07|2018|-3440|89640|1760|0|100000|0|-13365|3005
1111299540|2018-12-31|2018|3320|147015|30810|0|100000|0|42275|4740
1130763284|2018-11-29|2018|1580|102665|14530|0|100000|0|-1390|4055
1119151985|2018-10-26|2018|1210|93620|9010|0|100000|0|-10260|3880
1190939195|2018-11-11|2018|-960|82790|16600|0|100000|0|-17555|345
1117629042|2018-10-17|2018|6720|103430|20580|0|100000|0|-4055|7485
1111456192|2018-11-30|2018|1160|89650|20270|0|100000|0|-11720|1370
1111962378|2019-01-09|2018|-1120|90485|15330|0|100000|0|-8010|-1505
1134268599|2019-02-18|2018|520|102600|13580|0|100000|0|0|2600
1177637655|2019-01-29|2018|-1540|95955|11260|0|100000|0|-8765|4720
1126824427|2018-06-30|2018|440|82885|16310|0|100000|0|-21340|4225
1131189552|2018-04-09|2018|3460|95200|3540|0|100000|0|-9285|4485
1188140350|2018-07-30|2018|920|83675|10060|0|92500|0|-16185|7360
1151458402|2018-04-20|2018|550|80910|1350|0|92500|0|-13570|1980
1115027553|2018-08-26|2018|1200|79045|4400|0|92500|0|-16680|3225
1122836669|2018-11-22|2018|1100|86850|21000|0|92500|0|-8410|2760
1174595851|2018-12-07|2018|-10|82750|24410|0|92500|0|-9500|-250
1188468482|2018-06-16|2018|1700|94225|3140|0|92500|0|-630|2355
1194387192|2018-04-28|2018|850|93490|850|0|92500|0|-980|1970
1175681216|2018-08-15|2018|3650|95840|7410|0|92500|0|-2340|5680
1183584446|2018-07-11|2018|530|93700|8830|0|92500|0|-2575|3775
1116870960|2019-01-10|2018|-690|67380|3890|0|92500|0|-29780|4660
1189510475|2018-09-15|2018|190|84400|17650|0|92500|0|-9620|1520
1111951805|2018-08-31|2018|1520|92400|2380|0|92500|0|-2980|2880
1195499084|2018-09-26|2018|2460|73335|14090|0|92500|0|-23185|4020
1189392028|2018-06-12|2018|1960|86705|3280|0|92500|0|-10025|4230
1175701204|2018-04-05|2018|650|95400|2680|0|92500|0|-1620|4520
1119895881|2018-06-13|2018|6180|115490|18000|0|92500|0|10935|12055
1117739953|2018-11-22|2018|2700|89745|4340|0|92500|0|-5075|2320
1113067676|2018-11-10|2018|2620|75390|17370|0|92500|0|-21260|4150
1207034293|2019-02-22|2018|380|93235|38390|0|92500|0|-895|1630
1200013921|2018-11-21|2018|970|91420|20320|0|92500|0|-4180|3100
1174321510|2018-08-02|2018|1030|92455|8360|0|92500|0|-2760|2715
1174391024|2018-09-28|2018|-900|88515|6770|0|92500|0|-6420|2435
1221295828|2018-06-17|2018|780|80275|13580|0|85000|0|-5715|990
1187125538|2018-11-06|2018|1390|37965|2270|0|85000|0|-49305|2270
1198412281|2019-02-22|2018|60|78595|6450|0|85000|0|-8665|2260
1190649256|2019-02-16|2018|840|84580|14700|0|85000|0|-3245|2825
1123399278|2018-11-22|2018|1180|82625|11740|0|85000|0|-3810|1435
1192200043|2018-07-04|2018|270|83585|7300|0|85000|0|-2310|895
1151976649|2018-10-29|2018|-1600|70545|4730|0|85000|0|-16780|2325
1211619833|2019-01-13|2018|-1000|51010|9040|0|85000|0|-33940|-50
1115679164|2018-12-01|2018|3130|76880|17440|0|85000|0|-12280|4160
1175374451|2018-05-06|2018|1200|77985|4360|0|85000|0|-9070|2055
1188810215|2018-08-08|2018|-1800|68990|5100|0|85000|0|-15280|-730
1118670348|2018-09-30|2018|4780|84150|10780|0|85000|0|-6120|5270
1187627222|2018-08-02|2018|-1260|83255|4740|0|85000|0|-1030|-715
1217287623|2019-02-03|2018|1960|68720|12620|0|85000|0|-10770|-5510
1176177306|2018-06-13|2018|1840|90490|6730|0|85000|0|1190|4300
1197723675|2018-09-03|2018|2840|91300|43360|0|85000|0|2140|4160
1191762016|2018-12-07|2018|660|84720|2480|0|85000|0|-2625|2345
1211962589|2018-04-05|2018|510|87500|4300|0|85000|0|-410|2910
1234001562|2018-11-11|2018|660|84435|29230|0|85000|0|-2120|1555
1143035295|2018-08-22|2018|880|83045|7400|0|85000|0|-4175|2220
1168093063|2018-07-16|2018|2280|97120|17810|0|85000|0|5655|6465
1110709167|2019-01-01|2018|2620|85500|14540|0|85000|0|-3690|4190
1175746789|2018-09-09|2018|730|60445|730|0|85000|0|-26235|1680
1116132889|2018-03-18|2018|1260|105520|1260|0|85000|0|16980|3540
1127212476|2018-10-21|2018|80|65360|9180|0|85000|0|-20910|1270
1181333151|2018-12-19|2018|2580|90270|26200|0|85000|0|670|4600
1116739659|2018-06-12|2018|1500|81400|9940|0|85000|0|-6610|3010
1118269217|2019-01-28|2018|560|68915|22760|0|77500|0|-11520|2935
1175138968|2018-12-09|2018|1020|74235|3660|0|77500|0|-5785|2520
1176082991|2018-07-29|2018|620|76250|1880|0|77500|0|-3140|1890
1186047456|2018-08-20|2018|-900|63030|14300|0|77500|0|-14305|-165
1195325412|2018-04-04|2018|760|73155|1360|0|77500|0|-7625|3280
1194107728|2018-05-01|2018|2760|77525|2760|0|77500|0|-4220|4245
1174816408|2018-03-03|2018|-440|83520|-440|0|77500|0|-1755|7775
1198482550|2018-11-02|2018|-660|74735|5480|0|77500|0|-7980|5215
1206616467|2018-05-08|2018|3660|81030|3790|0|77500|0|-1390|4920
1116871157|2018-11-12|2018|1140|73495|2560|0|77500|0|-5655|1650
1175752677|2018-12-22|2018|310|80770|1450|0|77500|0|2120|1150
1114610868|2018-06-07|2018|13900|128275|32720|0|77500|0|36135|14640
1124537278|2018-08-07|2018|1360|78235|8040|0|77500|0|-2920|3655
1185787734|2018-04-17|2018|3560|95175|3560|0|77500|0|13485|4190
1239077801|2018-10-09|2018|1020|67570|33500|0|77500|0|-12030|2100
1174334364|2018-10-17|2018|-20|76250|3050|0|77500|0|-1760|510
1120846207|2018-11-23|2018|60|96770|13140|0|77500|0|18600|670
1111477135|2019-02-24|2018|960|65985|21910|0|77500|0|-14320|2805
1120331592|2018-07-17|2018|2330|72630|2530|0|77500|0|-6535|1665
1174632268|2018-11-06|2018|-1700|65865|3310|0|77500|0|-11225|-410
1181810766|2018-06-22|2018|1100|56390|3800|0|77500|0|-24975|3865
1150225131|2018-04-05|2018|1800|68620|2280|0|77500|0|-11450|2570
1132494648|2018-04-28|2018|2760|78895|4020|0|77500|0|-4745|6140
1174393450|2018-11-13|2018|1060|79145|12520|0|77500|0|-750|2395
1199521182|2018-09-20|2018|1040|71050|14950|0|77500|0|-7870|1420
1131383592|2018-06-13|2018|210|82850|11380|0|77500|0|960|4390
1116691860|2018-07-05|2018|2200|73260|7670|0|70000|0|-2280|5540
1175452909|2018-11-03|2018|390|70660|11150|0|70000|0|-1550|2210
1176302130|2018-04-19|2018|2000|54405|2000|0|70000|0|-19190|3595
1196539975|2018-12-11|2018|-390|59130|17450|0|70000|0|-11310|440
1192049358|2018-09-02|2018|170|70250|4480|0|70000|0|0|250
1218329914|2018-03-18|2018|15180|85140|15180|0|70000|0|-1460|16600
1116887857|2018-04-21|2018|4620|72700|4620|0|70000|0|-3290|5990
1128162045|2018-08-10|2018|1380|67245|2830|0|70000|0|-4365|1610
1197834116|2018-07-30|2018|1460|73010|8470|0|70000|0|0|3010
1178448884|2018-06-17|2018|1100|68540|7820|0|70000|0|-2720|1260
1125325083|2018-12-25|2018|650|72640|28180|0|70000|0|-330|2970
1192125927|2018-09-14|2018|550|79830|9570|0|70000|0|710|9120
1111296266|2019-01-13|2018|-590|49460|1780|0|70000|0|-22720|2180
1223819540|2018-07-09|2018|2900|62640|14830|0|70000|0|-9030|1670
1178190022|2018-04-29|2018|2860|77595|11040|0|70000|0|-1750|9345
1190650894|2018-11-22|2018|1220|73520|26260|0|70000|0|1060|2460
1131764942|2018-06-24|2018|-220|89160|7860|0|70000|0|14535|4625
1193583450|2018-09-17|2018|2640|73825|35260|0|70000|0|391|3434
1112549408|2018-07-14|2018|1220|68670|18080|0|70000|0|-5920|4590
1174451933|2018-08-20|2018|2120|74175|11460|0|70000|0|0|4175
1113925158|2018-08-16|2018|440|61150|2140|0|70000|0|-9560|710
1228152650|2018-08-30|2018|5620|73535|16890|0|70000|0|-5110|8645
1185174550|2018-03-14|2018|2500|64365|2120|0|70000|0|-9045|3410
1111155376|2019-01-27|2018|30|56855|2130|0|70000|0|-12775|-370
1188418382|2018-11-25|2018|-520|70850|17560|0|70000|0|-750|1600
1194040052|2018-12-06|2018|1340|59130|8850|0|70000|0|-12900|2030
1186231402|2018-07-07|2018|-180|67340|1940|0|70000|0|-4450|1790
1174440208|2018-11-24|2018|3300|63290|7340|0|70000|0|-10450|3740
1192477391|2018-09-19|2018|860|52715|4920|0|70000|-990|-19830|2545
1176724398|2018-12-06|2018|1660|73950|14830|0|70000|0|2260|1690
1162794939|2018-04-05|2018|5400|77340|5400|0|70000|0|1070|6270
1122489775|2018-11-06|2018|2130|42270|10750|0|62500|0|-22290|2060
1217570095|2018-09-16|2018|3700|48915|14460|0|62500|0|-20025|6440
1175136446|2018-08-24|2018|-1390|54580|9010|0|62500|0|-10240|2320
1183537059|2018-07-09|2018|1930|64830|5910|0|62500|0|0|2330
1246112125|2018-09-22|2018|620|66340|25380|0|62500|0|0|3840
1183412828|2018-07-14|2018|1740|65920|4900|0|62500|0|1060|2360
1179274946|2018-12-05|2018|660|61640|6810|0|62500|0|-2430|1570
1113107866|2018-06-17|2018|380|57085|10270|0|62500|0|-2460|-2955
1174331062|2018-11-14|2018|5160|57905|7160|0|62500|0|-11035|6440
1115006125|2018-12-21|2018|2380|66525|14440|0|62500|0|1605|2420
1142327563|2018-09-03|2018|140|60170|3560|0|62500|0|-3345|1015
1181330006|2018-04-05|2018|-270|63100|210|0|62500|0|-1670|2270
1176906799|2018-06-11|2018|2540|70235|6980|0|62500|0|2950|4785
1113104028|2018-12-27|2018|-300|60550|12540|0|62500|0|-2365|415
1178142832|2018-09-18|2018|840|49790|7980|0|62500|0|-12490|-220
1186938892|2018-09-16|2018|220|62985|12830|0|62500|0|-1290|1775
1124142247|2018-07-27|2018|1340|66420|3980|0|62500|0|2045|1875
1176158089|2018-03-06|2018|-720|59755|-720|0|62500|0|-4010|1265
1181432317|2018-07-29|2018|130|66330|5420|0|62500|0|-135|3965
1131483250|2018-11-14|2018|1400|62510|10550|0|62500|0|-3030|3040
1178978481|2018-07-25|2018|-700|45230|-700|0|62500|0|-16570|-700
1194122570|2018-07-31|2018|620|62990|7580|0|62500|0|-200|690
1199953356|2019-01-15|2018|1980|37070|14000|0|62500|0|-27440|2010
1192440651|2018-12-25|2018|3520|69070|9570|0|62500|0|2540|4030
1201252380|2019-01-17|2018|2440|60270|18000|0|62500|0|-6680|4450
1145280491|2018-06-13|2018|-800|53140|1700|0|62500|0|-11360|2000
1112834501|2019-01-17|2018|-300|59625|6330|0|62500|0|-4685|1810
1175143692|2018-07-31|2018|2400|73605|8070|0|62500|0|990|10115
1188061916|2018-05-16|2018|1870|72195|5670|0|62500|0|7270|2425
1119757299|2018-10-28|2018|-400|53390|8210|0|62500|0|-11700|2590
1174326352|2018-11-16|2018|-440|58140|12410|0|62500|0|-6000|1640
1197930534|2018-03-05|2018|2960|75415|2960|0|62500|0|1730|11185
1176074522|2018-11-28|2018|1320|58420|13080|0|62500|0|-5055|975
1132151405|2018-04-07|2018|1560|60045|4080|0|62500|0|-7850|5395
1175291556|2018-09-06|2018|990|68870|8010|0|62500|0|2130|4240
1201185697|2018-06-07|2018|3440|63980|14480|0|62500|0|-4170|5650
1198550434|2018-07-29|2018|910|59405|6400|0|62500|0|-5205|2110
1136407296|2018-04-05|2018|2650|62265|3150|0|62500|0|-3460|3225
1129151900|2019-01-27|2018|2060|58545|6630|0|62500|0|-7560|3605
1196293301|2018-09-15|2018|-2510|53510|2830|0|62500|0|-8090|-900
1116119683|2018-12-15|2018|1420|113035|16090|0|135000|0|-24325|2360
1175131501|2018-12-16|2018|960|134700|18090|0|135000|0|-1980|1680
1174668567|2018-10-31|2018|620|86970|17300|0|135000|-330|-55300|7270
1175676096|2018-03-16|2018|620|125210|2880|0|135000|0|-14290|4500
1187821840|2018-11-29|2018|2100|129135|16160|0|135000|0|-8880|3015
1117821961|2018-06-13|2018|2980|130915|11100|0|135000|0|-8335|4250
1227217604|2018-10-01|2018|-1400|55230|5050|0|55000|0|-2810|3040
1132962900|2018-07-21|2018|2800|59685|20200|0|55000|0|0|4685
1209427877|2018-03-14|2018|-1000|33210|-1000|0|55000|0|-22740|950
1226463437|2018-09-02|2018|1110|56460|22540|0|55000|0|-1510|2970
1207160845|2018-06-13|2018|1250|54485|1320|0|55000|0|-3435|2920
1179183016|2018-07-11|2018|170|54440|4120|0|55000|0|-2600|2040
1221908806|2018-06-12|2018|280|54110|10800|0|55000|0|-1530|640
1186028248|2018-11-24|2018|1400|53395|4600|0|55000|0|-3200|1595
1176084562|2019-01-23|2018|2740|52835|14600|0|55000|0|-5375|3210
1190631397|2019-01-07|2018|2140|56595|16160|0|55000|0|-3810|5405
1198201383|2019-02-10|2018|1070|58780|26490|0|55000|0|820|2960
1196454946|2018-04-27|2018|-2260|58395|2140|0|55000|0|-825|4220
1172089445|2018-08-07|2018|-90|35550|-150|0|55000|0|-21350|1900
1128939519|2019-02-02|2018|1480|50910|1480|0|55000|0|-5970|1880
1191565450|2018-11-28|2018|1140|55785|15330|0|55000|0|-815|1600
1117441466|2018-11-20|2018|-2630|48360|5380|0|55000|0|-5480|-1160
1133321951|2019-02-10|2018|1800|57155|16440|0|55000|0|-4190|6345
1123526662|2018-10-07|2018|840|69335|11170|0|55000|0|11350|2985
1181506838|2018-07-07|2018|-130|55050|7080|0|55000|0|-930|980
1196777413|2018-07-05|2018|2520|61210|17100|0|55000|0|980|5230
1208800778|2018-10-10|2018|190|74340|17170|0|55000|0|16910|2430
